Name                                Format          Size  Modified             Path                                                                MD5                             
result.strb                         STRB       13.980 KB  03/10/2023 18:58:44  \VOL_extract\menu\BR\result.strb                                    891ACEC82DD53B5D7FBE73F27D249CF0
result_license.strb                 STRB       10.478 KB  03/10/2023 18:58:44  \VOL_extract\menu\BR\result_license.strb                            C9C6E9B02CA2CD9C09C7FC8130C28EB7
pause.strb                          STRB        5.608 KB  03/10/2023 18:58:44  \VOL_extract\menu\DE\pause.strb                                     CF2480079F27B30C1FDAA3FB33814D8E
pause_license.strb                  STRB        8.298 KB  03/10/2023 18:58:44  \VOL_extract\menu\DE\pause_license.strb                             0450A868E1C4CEEE369EAB1019EA723F
result.strb                         STRB       14.132 KB  03/10/2023 18:58:44  \VOL_extract\menu\DE\result.strb                                    E99F6DC6044A5F3CDC6B8D33845AD7C9
result_license.strb                 STRB       12.354 KB  03/10/2023 18:58:44  \VOL_extract\menu\DE\result_license.strb                            E4A6237F6FF9D46582D7506C3B47857F
pause.strb                          STRB        5.704 KB  03/10/2023 18:58:44  \VOL_extract\menu\ES\pause.strb                                     646535E2BD6ABCC3A2A3790142C9917E
pause_license.strb                  STRB        7.993 KB  03/10/2023 18:58:44  \VOL_extract\menu\ES\pause_license.strb                             D99C692A12241CE1C8BE4A74D447911A
result.strb                         STRB       14.526 KB  03/10/2023 18:58:44  \VOL_extract\menu\ES\result.strb                                    DF7636ED89A6712032761527AFCC32FD
result_license.strb                 STRB       12.628 KB  03/10/2023 18:58:44  \VOL_extract\menu\ES\result_license.strb                            72573BAE3BDFE3917D544FB3C6164CA2
